"Sector","Categoría","Subcategoría",Año,"Tipo de GEI","GEI",Gg Gas,"Gg CO2 - eq (GWP)","Gg CO2 - eq (GTP)","Notation Key"
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2002,"Indirecto","COVDM",4,5894,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2002,"Indirecto","SO2",4,0,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2002,"Indirecto","NOx",8,1892,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2002,"Indirecto","CO",52,7046,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2002,"Indirecto","COVDM",8,193,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2002,"Indirecto","SO2",7,1796,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.5 - No especificado",2002,"Indirecto","NOx",0,0041,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.5 - No especificado",2002,"Indirecto","CO",0,0045,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.5 - No especificado",2002,"Indirecto","COVDM",0,0001,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.5 - No especificado",2002,"Indirecto","SO2",0,0011,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2002,"Indirecto","NOx",0,3051,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2002,"Indirecto","CO",0,1144,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2002,"Indirecto","COVDM",0,5107,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.B - Industria Química","2.B.10 - Otros ",2002,"Indirecto","SO2",1,1,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.3 - Uso de solventes",2002,"Indirecto","COVDM",8,645463235,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.4 - Otros (Asfalto)",2002,"Indirecto","COVDM",0,00050888,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2002,"Indirecto","NOx",0,0337,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2002,"Indirecto","CO",0,185,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2002,"Indirecto","COVDM",0,0674,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2002,"Indirecto","SO2",0,0674,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.2 - Industria de la Alimentación y Bebidas",2002,"Indirecto","COVDM",2,37849,"N/A","N/A",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2002,"Indirecto","NOx",0,2318095,"N/A","N/A",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2002,"Indirecto","CO",4,812275,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2002,"Indirecto","NOx",0,1442,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2002,"Indirecto","CO",43,2453,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2002,"Indirecto","COVDM",0,6847,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2002,"Indirecto","SO2",0,0159,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2002,"Indirecto","NOx",27,9715,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2002,"Indirecto","CO",2,617,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2002,"Indirecto","COVDM",0,9639,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2002,"Indirecto","SO2",8,0005,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2004,"Indirecto","NOx",3,1352,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2004,"Indirecto","CO",0,2026,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2004,"Indirecto","COVDM",0,0333,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2004,"Indirecto","SO2",16,0287,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2004,"Indirecto","NOx",2,5052,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2004,"Indirecto","CO",2,2659,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2004,"Indirecto","COVDM",0,1914,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2004,"Indirecto","SO2",9,5124,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2004,"Indirecto","NOx",19,0187,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2004,"Indirecto","CO",30,5002,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2004,"Indirecto","COVDM",4,6461,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2004,"Indirecto","SO2",9,0594,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2004,"Indirecto","NOx",8,9177,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2004,"Indirecto","CO",52,8027,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2004,"Indirecto","COVDM",8,2402,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2004,"Indirecto","SO2",9,8026,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.5 - No especificado",2004,"Indirecto","NOx",0,0034,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.5 - No especificado",2004,"Indirecto","CO",0,0038,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.5 - No especificado",2004,"Indirecto","SO2",0,0061,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2004,"Indirecto","NOx",0,509,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2004,"Indirecto","CO",0,1909,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2004,"Indirecto","COVDM",0,8571,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.B - Industria Química","2.B.10 - Otros ",2004,"Indirecto","SO2",1,0,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.3 - Uso de solventes",2004,"Indirecto","COVDM",9,986902754,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.4 - Otros (Asfalto)",2004,"Indirecto","COVDM",0,000786606,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2004,"Indirecto","NOx",0,0362,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2004,"Indirecto","CO",0,199,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2004,"Indirecto","COVDM",0,0725,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2004,"Indirecto","SO2",0,0725,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.2 - Industria de la Alimentación y Bebidas",2004,"Indirecto","COVDM",2,68372,"N/A","N/A",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2004,"Indirecto","NOx",0,2318095,"N/A","N/A",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2004,"Indirecto","CO",4,812275,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2004,"Indirecto","NOx",0,1694,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2004,"Indirecto","CO",50,8264,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2004,"Indirecto","COVDM",0,8048,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2004,"Indirecto","SO2",0,2522,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2004,"Indirecto","NOx",27,1775,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2004,"Indirecto","CO",2,5443,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2004,"Indirecto","COVDM",0,9394,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2004,"Indirecto","SO2",16,3914,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2006,"Indirecto","NOx",4,9566,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2006,"Indirecto","CO",0,3234,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2006,"Indirecto","COVDM",0,052,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2006,"Indirecto","SO2",18,1586,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2006,"Indirecto","NOx",2,9425,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2006,"Indirecto","CO",2,7454,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2006,"Indirecto","COVDM",0,2199,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2006,"Indirecto","SO2",6,8794,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2006,"Indirecto","NOx",18,1569,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2006,"Indirecto","CO",29,2207,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2006,"Indirecto","COVDM",3,9586,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2006,"Indirecto","SO2",5,3661,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2006,"Indirecto","NOx",7,8588,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2006,"Indirecto","CO",53,7627,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2006,"Indirecto","COVDM",8,7488,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2006,"Indirecto","SO2",7,761,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.5 - No especificado",2006,"Indirecto","NOx",0,0036,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.5 - No especificado",2006,"Indirecto","CO",0,0041,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.5 - No especificado",2006,"Indirecto","SO2",0,0006,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2006,"Indirecto","NOx",0,4546,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2006,"Indirecto","CO",0,1705,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2006,"Indirecto","COVDM",0,7678,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.B - Industria Química","2.B.10 - Otros ",2006,"Indirecto","SO2",1,2,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2006,"Indirecto","NOx",0,0077,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2006,"Indirecto","CO",0,1003,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2006,"Indirecto","COVDM",0,0027,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2006,"Indirecto","SO2",0,0035,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.3 - Uso de solventes",2006,"Indirecto","COVDM",9,106427781,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.4 - Otros (Asfalto)",2006,"Indirecto","COVDM",0,000497925,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2006,"Indirecto","NOx",0,0364,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2006,"Indirecto","CO",0,2,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2006,"Indirecto","COVDM",0,0728,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2006,"Indirecto","SO2",0,0728,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.2 - Industria de la Alimentación y Bebidas",2006,"Indirecto","COVDM",2,64991,"N/A","N/A",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2006,"Indirecto","NOx",0,2350595,"N/A","N/A",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2006,"Indirecto","CO",4,931875,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2006,"Indirecto","NOx",0,2178,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2006,"Indirecto","CO",65,347,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2006,"Indirecto","COVDM",1,0347,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2006,"Indirecto","SO2",0,0087,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2006,"Indirecto","NOx",19,5685,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2006,"Indirecto","CO",1,8333,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2006,"Indirecto","COVDM",0,6786,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2006,"Indirecto","SO2",6,6647,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2008,"Indirecto","NOx",11,3955,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2008,"Indirecto","CO",0,4657,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2008,"Indirecto","COVDM",0,0526,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2008,"Indirecto","SO2",18,5433,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2008,"Indirecto","NOx",5,283,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2008,"Indirecto","CO",5,2596,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2008,"Indirecto","COVDM",0,3845,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2008,"Indirecto","SO2",9,4051,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2008,"Indirecto","NOx",19,3767,"N/A","N/A",
