id,nombre,operador_norm,web,continente,pais,pais_iso,ciudad,direccion,latitud,longitud,estado,estado_ord,anio_registro,inversion_usd_m,cap_mw,consumo_electrico_mw,consumo_agua_ml_año,agua_indirecta_ml_año,agua_total_ml_año,co2_ton_año,tecnologia_refrigeracion,riesgo_hidrico_cuenca,riesgo_hidrico_cuenca_ord,riesgo_hidrico_pais,riesgo_hidrico_pais_ord,divergencia_pais_cuenca,bws_descripcion,tamaño_categoria,tamaño_porredes
8913,Global-e Datacenter NLRI2,Global-e Datacenter BV,https://www.global-datacenter.nl,Europa,Países Bajos,NL,Rijen,Europalaan 5,51.576174,4.936938,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
4286,DataBank Dallas (DFW3),"DataBank, Ltd.",https://www.databank.com/data-centers/dallas/dfw3/,América del Norte,Estados Unidos,US,Plano,8375 Dominion Pkwy,33.08846,-96.813905,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Medium - High (20-40%),3.0,2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
591,comtrance Duesseldorf,comtrance GmbH,http://www.comtrance.net/,Europa,Alemania,DE,Düsseldorf,In der Steele 43,51188.0,6.86608,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
12096,NEXTDC M3,NEXTDC,https://www.nextdc.com/,Australia,Australia,AU,West Footscray,27 Indwe St,-37.803671,144.865473,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,High (40-80%),4.0,0.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
4048,Centersquare Atlanta (ATL1-A/B/C),Centersquare,https://centersquaredc.com/data-centers/atlanta,América del Norte,Estados Unidos,US,Lithia Springs,375 Riverside Parkway,33.74424,-84.58259,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Medium - High (20-40%),3.0,0.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
3924,Cologix MIN4,"Cologix, Inc.",http://www.cologix.com,América del Norte,Estados Unidos,US,Minneapolis,511 11th Ave S Ste 211,44.971408,-93.25458,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
4484,Keppel Data Centres | Keppel DC Dublin 1,Keppel Data Centres Holding Pte Ltd,http://www.keppeldatacentres.com,Europa,Irlanda,IE,Dublin,"Unit 4033-4035 Citywest Business Campus, Naas Road, Dublin 24, Ireland",53.291529,-6.416334,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Low (<10%),1.0,1.0,BAJO: menos del 10% del agua comprometida,,regional
2494,Poznan Supercomputing and Networking Center,Poznan Supercomputing and Networking Center,http://www.pcss.pl,Europa,Polonia,PL,Poznan,ul. Noskowskiego 12/14,52.411831,16.916251,operativo,2,2016,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
9202,PowerHost Santiago,PowerHost IXMETRO,http://www.powerhost.cl,América del Sur,Chile,CL,Santiago,Luis Beltran 1647 -Ñuñoa,-33.44794,-70.619899,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Extremely High (>80%),5.0,0.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,regional
12999,APJII Lampung,Asosiasi Penyelenggara Jasa Internet Indonesia,https://lampung.apjii.or.id/,Asia-Pacífico,Indonesia,ID,Kota Bandar Lampung,Jl. Ridwan Rais No. 2B,-5.402546,105.283458,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
13008,APJII Kepri,Asosiasi Penyelenggara Jasa Internet Indonesia,https://kepri.apjii.or.id,Asia-Pacífico,Indonesia,ID,Kota Batam,Kampus Politeknik Negeri Batam (Sayap Kiri),1.118635,104.048462,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
6930,Telkom - Telephone House - Mombasa,Telkom Kenya,https://telkom.co.ke/carrier-services/our-solutions/carrier-services-hosting,África,Kenia,KE,Mombasa,Mombasa Telephone House,-4.060807,39.657172,operativo,2,2019,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
2021,365 Data Centers Detroit (DT1),365 Data Centers,https://www.365datacenters.com/detroit-data-center/,América del Norte,Estados Unidos,US,Southfield,24660 Lahser Road,42.469879,-83.259651,operativo,2,2014,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
2000,Arelion Stuttgart SGRT/Z,Arelion,https://www.arelion.com/,Europa,Alemania,DE,Stuttgart,Zettachring 12,48.708257,9.171464,operativo,2,2014,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
5295,Equinix ST1/ST2 - Santiago,"Equinix, Inc.",https://www.equinix.com/data-centers/americas-colocation/chile-colocation/santiago-data-centers/st1,América del Sur,Chile,CL,Santiago,"Avenida los Vientos, 20239",-33.448022,-70.848318,operativo,2,2018,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Extremely High (>80%),5.0,0.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,regional
1001,Tonaquint Data Center - Saint George,"Tonaquint Data Center, Inc.",http://www.tonaquint.com/,América del Norte,Estados Unidos,US,Saint George,1108 W. 1600 S.,37.081472,-113.607242,operativo,2,2011,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
4788,Telin-3,Telekomunikasi Indonesia International Pte Ltd,http://www.telin.sg,Asia-Pacífico,Singapur,SG,Singapore,8 Sunview Drive,1.316745,103.701519,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,NoData,-1.0,2.0,SIN DATO,,regional
4248,Equinix SY7 - Sydney (formerly Metronode Illawara 1),"Equinix, Inc.",https://www.equinix.com/locations/asia-colocation/australia-colocation/sydney-data-centers/sy7/,Australia,Australia,AU,Unanderra,8 Lathe Place,-34.463586,150.856994,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,High (40-80%),4.0,-1.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
7690,AtlasEdge DC Düsseldorf DUS001,AtlasEdge,https://atlasedge.com/data-centres/dusseldorf/,Europa,Alemania,DE,Hilden,Am Jägerhof 10,51.191425,6.93825,operativo,2,2019,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
7872,QTS Hillsboro (HIL1),"QTS Realty Trust, Inc.",https://www.qtsdatacenters.com/data-centers/hillsboro,América del Norte,Estados Unidos,US,Hillsboro,4951 NE Huffman Street,45.55717,-122.927173,operativo,2,2019,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
1733,Level(3) McLean,Lumen Technologies Inc,http://www.lumen.com/,América del Norte,Estados Unidos,US,McLean,1755 Old Meadow Rd,38.920062,-77.212126,operativo,2,2014,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
5210,HostDime JPA Brazil DataCenter,HostDime,https://www.hostdime.com/brazil-data-centers/,América del Sur,Brasil,BR,Joao Pessoa,"Av. São Paulo, 1223",-7.117382,-34.856902,operativo,2,2018,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
1955,South Reach Networks,South Reach Networks,https://www.srnetworks.net/,América del Norte,Estados Unidos,US,Miami,36 NE 2nd St.,25.775869,-80.193129,operativo,2,2014,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
7161,Penta Infra Leeuwarden LEE02,Penta C.V.,https://penta-infra.com/data-centers/leeuwarden,Europa,Países Bajos,NL,Leeuwarden,Archimedesweg 3,53.192575,5.760613,operativo,2,2019,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
454,DNS:NET Colo I Berlin,DNS:NET Internet Service GmbH,http://www.dns-net.de/,Europa,Alemania,DE,Berlin,Lützowstrasse 105/106,52.50192,13.36945,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
2347,Datahouse Warsaw,ETOP Sp z o.o.,http://www.datahouse.pl,Europa,Polonia,PL,Warsaw,Al. Jerozolimskie 200,52.194664,20.925357,operativo,2,2015,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
2439,Flexential - Denver/Englewood (DEN11),Flexential Corp.,https://www.flexential.com/,América del Norte,Estados Unidos,US,Englewood,8636 S Peoria St,39.559047,-104.8386,operativo,2,2015,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Medium - High (20-40%),3.0,2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
2418,Stack Infrastructure Portland PORO2,Stack Infrastructure,https://www.stackinfra.com/markets/portland/,América del Norte,Estados Unidos,US,Hillsboro,8135 NE Evergreen Pkwy,45.547403,-122.897906,operativo,2,2015,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
7177,"MedOne TC1, TC2, TC3 (Tirat Carmel)",Med-1 IC-1,https://medone.co.il/en/medonecloud/interconnection/,Oriente Medio,Israel,IL,Tirat Carmel,4 Carmelim street,32.770949,34.966486,operativo,2,2019,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Extremely High (>80%),5.0,0.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,regional
3399,Digital Realty London LHR18,Digital Realty,https://www.digitalrealty.com/data-centers/london/1-olivers-yard-55-71-city-road-london,Europa,Reino Unido,GB,London,55-71 CITY RD,51.524422,-0.086892,operativo,2,2016,,,3.32,52349760,73289664,125639424,12564,evaporativa (agua),High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
5522,OzarksGo Fayetteville,"OzarksGo, LLC",https://www.ozarksgo.net/colocation,América del Norte,Estados Unidos,US,Fayetteville,3641 Wedington Drive,36.077952,-94.212464,operativo,2,2018,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
6321,"True IDC - Midtown Pattanakarn, Thailand","True Internet Data Center, Thailand",https://www.trueidc.com,Asia-Pacífico,Tailandia,TH,Bangkok,"52 True Tower 2, Phatthanakan Rd",13.736351,100.622433,operativo,2,2019,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,High (40-80%),4.0,-1.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
535,Arelion Oslo OKR/C,Arelion,https://www.arelion.com/,Europa,Noruega,NO,Oslo,Østre Aker Vei 18,59.928212,10.812054,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
5659,IDC Makassar,PT. Internetindo Data Centra Indonesia,http://www.idc.co.id,Asia-Pacífico,Indonesia,ID,Makassar,Gedung Menara Bosowa 6th Fl.,-5.134783,119.414281,operativo,2,2018,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
536,UNI-C,Styrelsen for It og Læring,https://www.stil.dk/,Europa,Dinamarca,DK,Lyngby,DTU building 304,55.784385,12.519543,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Medium - High (20-40%),3.0,0.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
517,Core-Backbone NBG2,Core-Backbone GmbH,http://www.core-backbone.com,Europa,Alemania,DE,Nuremberg,Deutschherrnstr. 15-19,49.45341,11.06364,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
531,Iron Mountain Data Center - Scottsdale (AZS-1),Iron Mountain Data Centers,https://www.ironmountain.com/digital-transformation/data-centers/locations/scottsdale-data-center,América del Norte,Estados Unidos,US,Scottsdale,8521 E. Princess Drive,33.64465,-111.895495,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Medium - High (20-40%),3.0,2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
2087,H5 Data Centers Buffalo III,H5 Data Centers,https://h5datacenters.com/buffalo-III-colocation.html,América del Norte,Estados Unidos,US,Buffalo,350 Main Street,42.88427,-78.875707,operativo,2,2015,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
639,ColoBâle,ColoBâle AG,http://www.colobale.ch/,Europa,Suiza,CH,Pratteln,Güterstrasse 72,47.135052,7.247146,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
628,Cogent Rouen,"Cogent Communications, Inc.",http://www.cogentco.com/,Europa,Francia,FR,Rouen,19 Rue Alexandre Barabé,49.428736,1.076366,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
8924,Equinix TY11 - Tokyo,"Equinix, Inc.",https://www.equinix.com/locations/asia-colocation/japan-colocation/tokyo-data-centers/ty11/,Asia-Pacífico,Japón,JP,Tokyo,1-2-41 Ariake,35.639737,139.792362,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
12861,OADC JNB1 - Johannesburg,Open Access Data Centres,https://www.openaccessdc.net/,África,Sudáfrica,ZA,Johannesburg,18 Electron Avenue,-26.13608,28.1991,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,High (40-80%),4.0,0.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
8085,Telekom Srbija data centar,TSSRB - Telekom Srbija,https://mts.rs/Poslovni/Veliki-korisnici/Data-centar,Europa,RS,RS,Belgrade,Katiceva St. 14-18,44.800421,20.465182,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
5674,NT Nonthaburi Telecommunication Center,NATIONAL TELECOM PLC,https://www.ntplc.co.th/,Asia-Pacífico,Tailandia,TH,Nonthaburi,"299 Tiwanon Road, Bangkasor,",13.86645,100.516202,operativo,2,2018,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,High (40-80%),4.0,-1.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
4597,Sevilla Datacenter,Sevilla Datacenter,https://www.sevilladatacenter.com,Europa,España,ES,Seville,"Nicolas Copernico, 18",37.4847,-5.93039,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,High (40-80%),4.0,1.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
2666,Over the Wire - 100 Wickham,Over The Wire Pty Ltd,https://overthewire.com.au,Australia,Australia,AU,Brisbane,"Level 6, 100 Wickham St",-27.459649,153.03099,operativo,2,2016,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,High (40-80%),4.0,0.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
4581,MDC Laredo,MDC Data Centers,http://www.mdcdatacenters.com,América del Norte,Estados Unidos,US,Laredo,13619 Cabezut Dr,27.690636,-99.450354,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
882,SIX SI Ljubljana Technology Park,Arnes,https://www.six.si/en/home,Europa,SI,SI,Ljubljana,Tehnološki park 18,46.049968,14.460483,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Low (<10%),1.0,1.0,BAJO: menos del 10% del agua comprometida,,regional
13047,Ufinet Ciudad Digital Data Center,Ufinet Ecuador,https://www.ufinet.com/data-center/,América del Sur,EC,EC,Guayaquil,"Av. Perimetral Km. 4 y Av. Francisco de Orellana, 090154",-2.07607,-79.922609,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
15430,Equinix TY15 - Tokyo,"Equinix, Inc.",https://www.equinix.com/data-centers/asia-pacific-colocation/japan-colocation/tokyo-data-centers/ty15,Asia-Pacífico,Japón,JP,Tokyo,"3-6-4 Konan, Minato-ku",35.632661,139.747749,operativo,2,2024,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
9210,Digital Realty ICN10 - Seoul,Digital Realty,https://www.digitalrealty.com,Asia-Pacífico,Corea del Sur,KR,Mapo-gu,12 World Cup buk‑ro 60‑gil,37.582162,126.886128,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,evaporativa (agua),High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
2065,Orange Polska // Wrocław,Orange Polska Spolka Akcyjna,http://www.tpix.pl,Europa,Polonia,PL,Wroclaw,ul. Purkiniego  2,51.110238,17.04044,operativo,2,2014,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
14207,STT Bangkok 3,ST Telemedia Global Data Centres,https://www.sttelemediagdc.com/th-en/services/colocation,Asia-Pacífico,Tailandia,TH,Bangkok,"183 Wireless Rd, Lumpini",13.731617,100.547893,operativo,2,2023,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,High (40-80%),4.0,-1.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
2066,NorthC Groningen 1,NorthC Datacenters,https://www.northcdatacenters.com/,Europa,Países Bajos,NL,Groningen,Liverpoolweg 10,53.207462,6.473715,operativo,2,2014,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
408,Digital Realty IAD (44480 Hastings),Digital Realty,https://www.digitalrealty.com/,América del Norte,Estados Unidos,US,Ashburn,44480 Hastings Drive,39.017808,-77.462489,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,evaporativa (agua),Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
12144,Cabase JUJ,Cámara Argentina de Internet,https://ixp.cabase.org.ar,América del Sur,Argentina,AR,San Salvador de Jujuy,Av.Bolivia 1239,-24.179223,-65.324651,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
14916,WIND NET CDE1,WIND NET S.A.,http://www.wind.net.py,América del Sur,PY,PY,Ciudad del Este,F9XC+PQH,-25.500688,-54.628016,operativo,2,2024,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
13858,NorthC Eindhoven 2,NorthC Datacenters,https://www.northcdatacenters.com/,Europa,Países Bajos,NL,Eindhoven,De Schakel 35,51.475777,5.406428,operativo,2,2023,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
13928,NTT Com Asia Hong Kong Financial Data Center,NTT  DOCOMO BUSINESS,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/asia-pacific/financial-data-center-1-and-2,Asia-Pacífico,Hong Kong,HK,Tseung Kwan O,6 Chun Kwong St,22.285605,114.272624,operativo,2,2023,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Sin dato,-1.0,2.0,SIN DATO,,regional
3014,TierPoint Chicago - Polk,"TierPoint, LLC",http://www.tierpoint.com,América del Norte,Estados Unidos,US,Chicago,601 W Polk St,41.871616,-87.642825,operativo,2,2016,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
1041,CUHK,Chinese University of Hong Kong,http://www.cuhk.edu.hk,Asia-Pacífico,Hong Kong,HK,Hong Kong,Information Technology Services Center,22.41966,114.206315,operativo,2,2011,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Sin dato,-1.0,2.0,SIN DATO,,regional
9460,Evocative BOS1,VPLS,http://www.evocative.com,América del Norte,Estados Unidos,US,Somerville,50 Inner Belt Road,42.377932,-71.080419,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Medium - High (20-40%),3.0,0.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
13901,Gtd Colombia - Medellin,Gtd Colombia S.A.S,https://www.gtdcolombia.com/soluciones/servicios-ti/data-center-el-poblado,América del Sur,Colombia,CO,Medellin,Cra. 45 #14 -111,6.216228,-75.573769,operativo,2,2023,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
2302,CyrusOne Sterling,CyrusOne Inc.,http://www.cyrusone.com,América del Norte,Estados Unidos,US,Sterling,21111 Ridgetop Circle,39.025827,-77.41381,operativo,2,2015,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
138,CSUC Campus Nord,CSUC,http://www.catnix.net/EN/,Europa,España,ES,Barcelona,"Gran Capita, 2 - 4 (Edifici Nexus)",41.387314,2.111883,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,High (40-80%),4.0,-1.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
1221,Level(3) Denver,Lumen Technologies Inc,http://www.lumen.com/,América del Norte,Estados Unidos,US,Denver,1850 Pearl,39.745119,-104.979669,operativo,2,2012,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Medium - High (20-40%),3.0,2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
11014,Parkovyi DC,Ante Mediam LLC,https://datapark.com.ua,Europa,UA,UA,Kyiv,"Parkova Doroha, 16A",50.45026,30.53927,operativo,2,2021,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
11685,Ascenty QRO02 - Querétaro,Ascenty DataCenters e Telecom,https://www.ascenty.com/data-centers/mexico/mexico-2/,América del Norte,México,MX,Queretaro,"Carretera Estatal 100, km 17.5, Municipio Colón",20.587478,-100.418636,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,High (40-80%),4.0,1.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
3592,Oceanet Armor B,Groupe Oceanet Technology,https://www.oceanet-technology.com,Europa,Francia,FR,Saint-Herblain,"OCEANET TECHNOLOGY, 2 impasse Joséphine Baker",47.231428,-1.630997,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
10468,ONIX Data Centre Accra,ONIX Data Centres,http://www.onixdatacentres.com,África,Ghana,GH,Accra,Shalom Villas 3d,5.60706,-0.196388,operativo,2,2021,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
3143,CyrusOne Aurora I,CyrusOne Inc.,http://www.cyrusone.com/data-center-location/illinois/chicago-aurora-i/,América del Norte,Estados Unidos,US,Aurora,2905 Deihl Rd,41.796754,-88.24276,operativo,2,2016,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
11678,nLighten London STN1,nLighten HQ BV,https://www.nlighten.com/en/united-kingdom-data-centers/london/,Europa,Reino Unido,GB,Hoddesdon,Geddings Road 7,51.759766,-0.002959,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
6090,COPT DC-6,"COPT DATA MANAGEMENT, LLC",https://coptdata.com/about/about-us/,América del Norte,Estados Unidos,US,Manassas,9651 Hornbaker Rd,38.747494,-77.531749,operativo,2,2018,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
9743,LEDC - NTL1 - Newcastle,Leading Edge Data Centres,http://www.leadingedgedc.com,Australia,Australia,AU,Mayfield West,1a Mcintosh Drive,-32.882913,151.730565,operativo,2,2021,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,High (40-80%),4.0,-3.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
